Date,ADA-USD,ARB-USD,AVAX-USD,BTC-USD,DOT-USD,ETH-USD,FET-USD,INJ-USD,LINK-USD,NEAR-USD,OP-USD,RENDER-USD,SOL-USD
2024-04-09,0.5918930172920227,0.0034580000210553408,46.47019577026367,69139.015625,8.660052299499512,3505.163330078125,2.5878570079803467,33.15118408203125,17.36273765563965,7.213878154754639,3.0424818992614746,9.412863731384277,172.4136199951172
2024-04-10,0.5862550139427185,0.003531999886035919,47.31169509887695,70587.8828125,8.418901443481445,3543.737060546875,2.6628758907318115,33.131595611572266,17.42534637451172,6.987525939941406,3.036271095275879,9.224244117736816,173.43736267089844
2024-04-11,0.5861909985542297,0.003504999913275242,46.05759811401367,70060.609375,8.379441261291504,3505.247802734375,2.5489749908447266,31.959312438964844,17.550020217895508,6.8025641441345215,2.941793918609619,9.041890144348145,172.5763702392578
2024-04-12,0.5035750269889832,0.003360999980941415,39.41774368286133,67195.8671875,7.2410888671875,3243.034912109375,2.1420300006866455,26.750228881835938,15.157100677490234,5.793785095214844,2.4507229328155518,8.212959289550781,153.63546752929688
2024-04-13,0.4479080140590668,0.003203999949619174,34.07841110229492,63821.47265625,6.417977809906006,3004.900390625,1.9563959836959839,23.36246681213379,13.3458251953125,5.234365940093994,2.121211051940918,7.487730026245117,139.34169006347656
2024-04-14,0.46891099214553833,0.0032850001007318497,37.316444396972656,65738.7265625,6.8693461418151855,3156.94189453125,2.223963975906372,26.068357467651367,14.119750022888184,5.716465950012207,2.3292160034179688,8.95490837097168,151.28494262695312
2024-04-15,0.46079498529434204,0.0031709999311715364,35.157203674316406,63426.2109375,6.712531089782715,3101.600341796875,2.0517730712890625,24.43633460998535,13.582572937011719,5.223505973815918,2.2673048973083496,8.290690422058105,138.5086212158203
2024-04-16,0.45860499143600464,0.003186000045388937,34.76621627807617,63811.86328125,6.700047016143799,3084.920166015625,2.109462022781372,25.005680084228516,13.488032341003418,5.499640941619873,2.2428700923919678,8.270551681518555,136.27932739257812
2024-04-17,0.4442949891090393,0.003063000040128827,33.54623794555664,61276.69140625,6.57962703704834,2984.7275390625,1.9845900535583496,26.047752380371094,13.135204315185547,5.409567832946777,2.163794994354248,7.658434867858887,131.86618041992188
2024-04-18,0.45814400911331177,0.0012700000079348683,34.85084533691406,63512.75390625,6.785522937774658,3066.027587890625,2.04756498336792,27.682531356811523,13.89305305480957,5.703774929046631,2.2251169681549072,7.901900768280029,142.0823974609375
2024-04-19,0.46878400444984436,0.001276999944821,34.72248077392578,63843.5703125,6.687657833099365,3059.278564453125,2.108333110809326,28.14927864074707,13.966599464416504,5.5877461433410645,2.235898017883301,7.919671058654785,142.6804962158203
2024-04-20,0.5059080123901367,0.0013000000035390258,38.301055908203125,64994.44140625,7.234262943267822,3157.627197265625,2.489309072494507,29.733030319213867,14.964591979980469,6.224856853485107,2.506397008895874,8.968465805053711,151.13356018066406
2024-04-21,0.4992919862270355,0.0012989999959245324,37.11705017089844,64926.64453125,7.135028839111328,3147.28857421875,2.4176619052886963,28.239404678344727,15.080411911010742,6.450003147125244,2.4421091079711914,9.093498229980469,148.60931396484375
2024-04-22,0.516884982585907,0.0013370000524446368,39.22599411010742,66837.6796875,7.477910995483398,3201.652099609375,2.4680449962615967,28.64742088317871,15.465097427368164,7.035807132720947,2.5506811141967773,9.270233154296875,157.03121948242188
2024-04-23,0.5001959800720215,0.0013279999839141965,38.2866096496582,66407.2734375,7.244586944580078,3219.91162109375,2.449284076690674,28.029193878173828,15.196627616882324,6.891204833984375,2.4918980598449707,8.995514869689941,154.70130920410156
2024-04-24,0.4749099910259247,0.001285000005736947,36.368186950683594,64276.8984375,6.930154800415039,3139.80517578125,2.2702889442443848,26.435623168945312,14.537848472595215,6.879597187042236,2.420257091522217,8.476228713989258,147.74514770507812
2024-04-25,0.47102001309394836,0.001290000043809414,35.58365249633789,64481.70703125,6.862369060516357,3156.509521484375,2.2989680767059326,26.518896102905273,14.599360466003418,7.139514923095703,2.4186620712280273,8.624981880187988,144.89212036132812
2024-04-26,0.46272900700569153,0.0012750000460073352,34.40515899658203,63755.3203125,6.758216857910156,3130.164794921875,2.156008005142212,25.519636154174805,14.480972290039062,6.921290874481201,2.3310680389404297,8.126982688903809,139.10433959960938
2024-04-27,0.46703198552131653,0.0012679999927058816,34.43024826049805,63419.140625,6.798635005950928,3252.168212890625,2.1843509674072266,25.920635223388672,14.252129554748535,7.134767055511475,2.619792938232422,8.072186470031738,141.28916931152344
